Log Timestamp,Event Timestamp,Node Name,Msg Length,Delay,Bandwidth
1678035505.623753,1678035505.617753,node2,272,0.006000041961669922,45333.0162918223
1678035505.623976,1678035505.605786,node2,704,0.01818990707397461,38702.78155556138
1678035505.624207,1678035505.62321,node1,272,0.0009970664978027344,272800.26016260165
1678035505.6242409,1678035505.60704,node1,696,0.017200946807861328,40462.888919690624
1678035505.6242812,1678035505.623261,node3,272,0.001020193099975586,266616.1925683571
1678035505.624295,1678035505.607049,node3,704,0.017246007919311523,40821.041211032
1678035506.0041869,1678035506.003541,node1,704,0.0006458759307861328,1089992.623108158
1678035506.093125,1678035506.090511,node1,704,0.0026140213012695312,269316.85662167094
1678035506.181844,1678035506.1788301,node1,712,0.0030138492584228516,236242.73775808877
1678035506.3738098,1678035506.372278,node3,704,0.001531839370727539,459578.21260700386
1678035506.445118,1678035506.4438,node3,688,0.0013179779052734375,522011.78581765556
1678035506.528511,1678035506.527211,node3,704,0.0013000965118408203,541498.2607738859
1678035506.569495,1678035506.5687292,node3,712,0.0007658004760742188,929746.0921544209
1678035506.584843,1678035506.584527,node1,704,0.0003159046173095703,2228520.766792453
1678035506.79725,1678035506.796885,node2,704,0.0003650188446044922,1928667.548007838
1678035507.186199,1678035507.185015,node2,704,0.0011839866638183594,594601.2919855014
1678035507.4085639,1678035507.407226,node3,704,0.0013377666473388672,526250.2256282303
1678035507.422821,1678035507.422195,node2,704,0.0006260871887207031,1124444.0274181264
1678035507.4876401,1678035507.487262,node3,704,0.0003781318664550781,1861784.3732660783
1678035507.58698,1678035507.584779,node1,704,0.002201080322265625,319842.9393414211
1678035508.432294,1678035508.430537,node2,704,0.001756906509399414,400704.3039761162
1678035508.682015,1678035508.6809878,node3,712,0.0010271072387695312,693209.0176415971
1678035508.94514,1678035508.944354,node2,704,0.00078582763671875,895870.7572815533
1678035508.995899,1678035508.995605,node3,704,0.00029397010803222656,2394801.3106244933
1678035509.04335,1678035509.042836,node3,704,0.0005140304565429688,1369568.6530612244
1678035509.4358761,1678035509.434549,node3,704,0.0013270378112792969,530504.8537549407
1678035509.553199,1678035509.551986,node1,704,0.00121307373046875,580343.9496855346
1678035510.035977,1678035510.034656,node2,704,0.0013208389282226562,532994.5877256318
1678035510.0747468,1678035510.074234,node3,704,0.0005128383636474609,1372752.2157136216
1678035510.227447,1678035510.226209,node1,704,0.001238107681274414,568609.6699403042
1678035510.427757,1678035510.4263282,node3,712,0.001428842544555664,498305.4310028366
1678035510.568576,1678035510.5668852,node1,712,0.0016908645629882812,421086.3575860124
1678035510.744511,1678035510.743486,node3,704,0.0010249614715576172,686855.0862991393
1678035511.1269279,1678035511.1262631,node2,712,0.0006647109985351562,1071142.1979913916
1678035511.36694,1678035511.365782,node3,704,0.001157999038696289,607945.2369775581
1678035511.725085,1678035511.723653,node3,704,0.0014319419860839844,491640.0293040293
1678035512.0311449,1678035512.029114,node2,704,0.0020308494567871094,346652.9720591688
1678035512.521906,1678035512.519714,node2,704,0.002191781997680664,321199.8276949853
1678035513.014066,1678035513.013556,node3,704,0.0005099773406982422,1380453.4904160823
1678035513.297904,1678035513.2968059,node1,712,0.0010981559753417969,648359.6283108988
1678035513.408015,1678035513.406732,node3,704,0.0012829303741455078,548743.7309050362
1678035513.660885,1678035513.65842,node3,696,0.0024650096893310547,282351.8313183093
1678035514.2164102,1678035514.2150688,node2,712,0.0013413429260253906,530811.3131887665
1678035514.7078369,1678035514.706692,node3,704,0.0011448860168457031,614908.3748438151
1678035514.898131,1678035514.897426,node1,704,0.0007050037384033203,998576.2651335814
1678035515.246926,1678035515.245888,node2,704,0.0010380744934082031,678178.6899402848
1678035515.6361651,1678035515.6347919,node1,712,0.001373291015625,518462.5777777778
1678035515.869928,1678035515.8677518,node1,712,0.002176046371459961,327198.9096088529
1678035516.0940108,1678035516.093379,node3,704,0.0006318092346191406,1114260.3833962264
1678035516.400863,1678035516.399636,node3,704,0.0012269020080566406,573802.9568596969
1678035516.4757178,1678035516.4745228,node3,712,0.0011949539184570312,595838.8762968875
1678035516.820408,1678035516.819367,node1,704,0.0010411739349365234,676159.838790932
1678035517.085438,1678035517.083372,node3,704,0.002065896987915039,340772.07339873054
1678035517.190176,1678035517.188847,node3,704,0.0013289451599121094,529743.4546106925
1678035517.209971,1678035517.209147,node1,704,0.000823974609375,854395.2592592592
1678035517.259605,1678035517.25838,node3,696,0.0012249946594238281,568165.7423121837
1678035517.286298,1678035517.285066,node3,704,0.001232147216796875,571360.2972136223
1678035517.9851599,1678035517.9844658,node1,712,0.0006940364837646484,1025882.6684987977
1678035518.303134,1678035518.301824,node2,704,0.0013098716735839844,537457.2289770659
1678035518.831839,1678035518.828622,node2,704,0.003216981887817383,218838.65826724967
1678035519.529182,1678035519.526734,node1,704,0.002447843551635742,287600.07947793906
1678035519.563263,1678035519.561713,node3,704,0.0015499591827392578,454205.50930626056
1678035520.09644,1678035520.095287,node3,704,0.0011529922485351562,610585.1976840365
1678035520.160152,1678035520.154186,node3,704,0.0059659481048583984,118003.03784518244
1678035520.1678421,1678035520.166049,node2,704,0.0017931461334228516,392606.0385587023
1678035520.256057,1678035520.252328,node2,704,0.003729104995727539,188785.24493318843
1678035520.287849,1678035520.285867,node1,704,0.001981973648071289,355201.49356429686
1678035520.487767,1678035520.483284,node1,704,0.00448298454284668,157038.23942987822
1678035520.69462,1678035520.690659,node2,704,0.003960847854614258,177739.72286763377
1678035520.727069,1678035520.7258618,node1,712,0.001207113265991211,589836.944104286
1678035520.836241,1678035520.835039,node1,704,0.0012021064758300781,585638.6386354621
1678035521.1085691,1678035521.108258,node3,704,0.00031113624572753906,2262674.341762452
1678035521.1962152,1678035521.1959481,node3,712,0.00026702880859375,2666378.9714285713
1678035521.268746,1678035521.26845,node1,696,0.00029587745666503906,2352325.2087026592
