Log Timestamp,Event Timestamp,Node Name,Msg Length,Delay,Bandwidth
1678034307.5222552,1678034307.509826,node3,272,0.012429237365722656,21883.884907542393
1678034307.522809,1678034307.5037272,node3,712,0.019081830978393555,37312.9811707378
1678034307.5228941,1678034307.522239,node1,272,0.0006551742553710938,415156.72780203784
1678034307.522918,1678034307.5038238,node1,712,0.019094228744506836,37288.754079938066
1678034307.523068,1678034307.522244,node2,272,0.000823974609375,330107.25925925927
1678034307.523086,1678034307.50384,node2,696,0.01924610137939453,36163.16812843764
1678034308.243986,1678034308.243484,node3,704,0.0005018711090087891,1402750.601425178
1678034308.293521,1678034308.292897,node3,704,0.0006239414215087891,1128311.0492930836
1678034308.5000582,1678034308.499753,node3,704,0.00030517578125,2306867.2
1678034308.55727,1678034308.556868,node1,704,0.0004019737243652344,1751358.2538552787
1678034309.325695,1678034309.324484,node3,704,0.001210927963256836,581372.3205355385
1678034309.740649,1678034309.739116,node2,704,0.0015330314636230469,459220.84230171074
1678034309.923587,1678034309.922237,node3,704,0.0013501644134521484,521417.9791629878
1678034311.0257862,1678034311.024926,node2,704,0.0008602142333984375,818400.7804878049
1678034311.569503,1678034311.567838,node1,704,0.0016651153564453125,422793.5303550974
1678034311.772607,1678034311.77133,node2,696,0.0012769699096679688,545040.2509335325
1678034311.9461272,1678034311.944566,node3,704,0.0015611648559570312,450945.329260843
1678034312.373717,1678034312.366585,node3,704,0.007132053375244141,98709.30052818079
1678034312.41468,1678034312.413671,node3,704,0.0010089874267578125,697729.2098298677
1678034312.723234,1678034312.722809,node3,704,0.0004248619079589844,1657008.987654321
1678034313.1112618,1678034313.110823,node3,704,0.00043892860412597656,1603905.494839761
1678034313.4514859,1678034313.414353,node2,704,0.037132978439331055,18958.888556440896
1678034314.348135,1678034314.346886,node2,704,0.001249074935913086,563617.1055544951
1678034314.77018,1678034314.768758,node1,704,0.0014219284057617188,495102.2830315225
1678034314.941473,1678034314.924536,node3,704,0.0169370174407959,41565.759878376666
1678034315.056056,1678034315.055032,node3,704,0.001024007797241211,687494.7650756694
1678034315.1986408,1678034315.1980429,node2,712,0.0005979537963867188,1190727.451355662
1678034315.4135602,1678034315.412488,node3,704,0.0010721683502197266,656613.3013119858
1678034315.431474,1678034315.430911,node3,704,0.0005629062652587891,1250652.2727657773
1678034315.554591,1678034315.553441,node1,704,0.001149892807006836,612230.9798880365
1678034315.5766568,1678034315.576281,node2,704,0.0003757476806640625,1873597.725888325
1678034315.583856,1678034315.5836139,node2,712,0.0002422332763671875,2939315.401574803
1678034315.7873752,1678034315.7864718,node3,712,0.0009033679962158203,788161.6384270256
