Log Timestamp,Event Timestamp,Node Name,Msg Length,Delay,Bandwidth
1677908329.079675,1677908329.069223,node1,272,0.010452032089233398,26023.647619699354
1677908329.079977,1677908329.06357,node1,696,0.016407012939453125,42420.88444547779
1677908329.080221,1677908329.079671,node2,272,0.0005500316619873047,494516.98656263546
1677908329.080279,1677908329.063526,node2,704,0.016753196716308594,42021.83093299937
1677908329.0804448,1677908329.079665,node3,272,0.0007798671722412109,348777.3427086518
1677908329.08047,1677908329.0642078,node3,712,0.016262292861938477,43782.26404140216
1677908329.16049,1677908329.159971,node2,704,0.0005190372467041016,1356357.3798805696
1677908329.4273658,1677908329.4259799,node3,712,0.0013859272003173828,513735.4976776191
1677908329.71177,1677908329.710363,node2,704,0.0014071464538574219,500303.28973229416
1677908329.712825,1677908329.711989,node3,704,0.0008361339569091797,841970.3495865412
1677908330.212508,1677908330.211875,node3,704,0.0006330013275146484,1112161.9645951036
1677908330.220074,1677908330.219626,node1,704,0.00044798851013183594,1571468.8749334752
1677908330.264402,1677908330.264062,node3,704,0.0003399848937988281,2070680.2356241234
1677908330.5289721,1677908330.528178,node3,704,0.0007941722869873047,886457.5250675473
1677908330.653644,1677908330.653334,node3,704,0.0003101825714111328,2269631.0653343583
1677908330.851686,1677908330.851157,node3,704,0.0005290508270263672,1330685.0004506535
1677908331.242151,1677908331.238961,node1,704,0.0031900405883789062,220686.84723467863
1677908331.747178,1677908331.746853,node3,704,0.0003249645233154297,2166390.327219369
1677908331.873224,1677908331.8728802,node3,712,0.0003437995910644531,2070973.9583911235
1677908331.999409,1677908331.998924,node2,704,0.0004849433898925781,1451715.8387413963
1677908332.423424,1677908332.421462,node1,704,0.001961946487426758,358827.319965974
1677908333.131357,1677908333.130291,node2,704,0.001065969467163086,660431.6743457839
1677908333.294404,1677908333.2934139,node3,712,0.000990152359008789,719081.254033229
1677908333.562476,1677908333.560686,node3,704,0.0017898082733154297,393338.21979485813
