Log Timestamp,Event Timestamp,Node Name,Msg Length,Delay,Bandwidth
1677909634.1392078,1677909634.133949,node1,272,0.005258798599243164,51722.840277462936
1677909634.139436,1677909634.123208,node1,704,0.01622796058654785,43381.91458164989
1677909634.139822,1677909634.138737,node2,272,0.001085042953491211,250681.3201494177
1677909634.13984,1677909634.123271,node2,704,0.016568899154663086,42489.244060723795
1677909634.13981,1677909634.138728,node3,272,0.0010821819305419922,251344.05992509364
1677909634.1398752,1677909634.1231942,node3,712,0.01668095588684082,42683.40524547988
1677909634.241756,1677909634.241332,node3,704,0.0004239082336425781,1660736.7919010124
1677909634.464567,1677909634.463312,node3,704,0.001255035400390625,560940.3525835866
1677909634.550694,1677909634.549216,node1,704,0.001477956771850586,476333.282142281
1677909635.065098,1677909635.064363,node2,704,0.0007350444793701172,957765.1689912423
1677909635.33268,1677909635.332143,node2,704,0.0005369186401367188,1311185.6198934282
1677909635.422192,1677909635.421797,node2,704,0.00039505958557128906,1782009.6656608328
1677909635.732212,1677909635.73005,node3,696,0.0021619796752929688,321927.1707101897
1677909635.801505,1677909635.80077,node2,696,0.0007350444793701172,946881.473889069
1677909636.5342631,1677909636.5332632,node3,712,0.0009999275207519531,712051.6089651884
1677909636.659667,1677909636.648434,node3,704,0.011233091354370117,62671.97317202589
1677909636.677191,1677909636.675829,node3,704,0.0013620853424072266,516854.54507264134
1677909636.926956,1677909636.926573,node3,704,0.0003829002380371094,1838599.01369863
1677909636.966492,1677909636.965982,node3,704,0.0005099773406982422,1380453.4904160823
1677909637.9869509,1677909637.985724,node3,704,0.0012269020080566406,573802.9568596969
1677909638.7006888,1677909638.699955,node3,704,0.0007338523864746094,959320.9928525016
1677909638.9205298,1677909638.919389,node3,704,0.0011408329010009766,617093.0022988506
1677909639.135,1677909639.134031,node3,704,0.00096893310546875,726572.3464566929
1677909639.2273679,1677909639.22686,node2,696,0.0005078315734863281,1370533.138028169
1677909639.625404,1677909639.624914,node2,704,0.0004899501800537109,1436880.7863746958
1677909640.1917949,1677909640.1875699,node3,712,0.004225015640258789,168520.0862253823
1677909641.0864341,1677909641.085084,node3,704,0.0013501644134521484,521417.9791629878
1677909641.148683,1677909641.147555,node2,704,0.0011279582977294922,624136.5495666878
1677909641.4200609,1677909641.4187038,node3,712,0.0013570785522460938,524656.4385101898
1677909641.424521,1677909641.423949,node3,704,0.0005719661712646484,1230842.0241767403
1677909641.7306082,1677909641.7293718,node2,712,0.0012364387512207031,575847.3675279599
1677909642.4508202,1677909642.4495559,node3,712,0.001264333724975586,563142.4567226098
1677909642.7118778,1677909642.709963,node3,704,0.0019147396087646484,367674.01519113436
1677909643.021552,1677909643.0207858,node2,712,0.0007662773132324219,929167.5320472931
