Log Timestamp,Event Timestamp,Node Name,Msg Length,Delay,Bandwidth
1678032778.087649,1678032778.08004,node1,272,0.007609128952026367,35746.53573554755
1678032778.0881221,1678032778.085966,node1,704,0.0021560192108154297,326527.702753511
1678032778.088147,1678032778.087636,node2,272,0.0005109310150146484,532361.4969668689
1678032778.088212,1678032778.085523,node2,704,0.0026891231536865234,261795.37334870113
1678032778.088346,1678032778.087636,node3,272,0.0007100105285644531,383092.9106783076
1678032778.088395,1678032778.0859861,node3,712,0.0024089813232421875,295560.6144101346
1678032778.0939379,1678032778.093743,node3,704,0.00019478797912597656,3614186.0660954714
1678032778.54249,1678032778.5421288,node3,712,0.0003612041473388672,1971184.4541254125
1678032778.8530931,1678032778.852414,node1,704,0.0006792545318603516,1036430.3320463321
1678032778.888639,1678032778.8880808,node2,712,0.0005581378936767578,1275670.4177701836
1678032779.051556,1678032779.05125,node3,696,0.00030612945556640625,2273547.962616822
1678032779.785847,1678032779.785426,node3,704,0.0004210472106933594,1672021.5266138166
1678032779.8134232,1678032779.813013,node1,704,0.0004100799560546875,1716738.3813953488
1678032780.014475,1678032780.013003,node3,704,0.0014719963073730469,478262.06932296726
1678032780.070932,1678032780.0702069,node1,712,0.0007250308990478516,982027.1121341664
1678032780.15671,1678032780.156254,node3,704,0.0004558563232421875,1544346.2426778243
1678032780.600924,1678032780.5997078,node1,712,0.0012161731719970703,585442.9421682024
1678032780.60735,1678032780.606762,node3,704,0.0005881786346435547,1196915.2882042967
1678032780.6616378,1678032780.660206,node2,704,0.0014317035675048828,491721.9010824313
1678032781.102174,1678032781.0995462,node3,712,0.002627849578857422,270943.9709671566
1678032781.256762,1678032781.2560372,node3,712,0.00072479248046875,982350.1473684211
1678032781.486662,1678032781.485891,node2,704,0.0007708072662353516,913328.183111661
1678032782.356608,1678032782.355335,node3,704,0.0012729167938232422,553060.5012174564
1678032782.420824,1678032782.420275,node2,704,0.0005490779876708984,1282149.3773339123
1678032782.639253,1678032782.638048,node1,704,0.0012049674987792969,584248.1234665611
1678032782.741261,1678032782.737288,node2,704,0.0039730072021484375,177195.75228036486
1678032783.1995149,1678032783.199151,node3,704,0.0003638267517089844,1934986.9043250328
1678032783.363919,1678032783.363477,node3,704,0.0004420280456542969,1592659.124056095
1678032783.574443,1678032783.574027,node3,704,0.00041604042053222656,1692143.275644699
1678032783.667165,1678032783.66671,node2,696,0.0004551410675048828,1529196.2200104767
1678032783.732384,1678032783.731786,node2,704,0.0005979537963867188,1177348.49122807
1678032783.965173,1678032783.9638212,node2,712,0.0013518333435058594,526692.1425044092
1678032784.4811578,1678032784.4803798,node3,712,0.0007779598236083984,915214.3573398712
1678032785.3223271,1678032785.320513,node3,704,0.001814126968383789,388065.450913392
1678032785.658241,1678032785.657851,node3,704,0.00039005279541015625,1804883.8728606356
1678032786.814493,1678032786.814063,node3,704,0.0004298686981201172,1637709.3821408763
1678032787.021197,1678032787.020035,node2,704,0.0011620521545410156,605824.7878539187
1678032787.038084,1678032787.037343,node2,704,0.0007410049438476562,950061.1377091378
1678032787.549527,1678032787.548409,node2,704,0.0011179447174072266,629727.024098955
1678032787.9671402,1678032787.965709,node3,704,0.0014312267303466797,491885.7264700983
1678032788.570902,1678032788.569821,node3,704,0.001081228256225586,651111.3596471886
1678032788.694598,1678032788.692688,node3,704,0.0019099712371826172,368591.9380851329
1678032788.760434,1678032788.758858,node3,704,0.0015759468078613281,446715.58487140696
1678032788.7833998,1678032788.7826931,node3,712,0.0007066726684570312,1007538.61268556
1678032788.819632,1678032788.818145,node2,704,0.0014870166778564453,473431.13932980597
1678032788.884084,1678032788.882962,node3,704,0.0011219978332519531,627452.1920951976
1678032789.228488,1678032789.225727,node1,704,0.0027608871459960938,254990.50224525042
1678032789.3700638,1678032789.369664,node3,704,0.0003998279571533203,1760757.3142516399
1678032789.6010728,1678032789.599492,node2,704,0.0015807151794433594,445368.026546003
1678032789.765507,1678032789.7646341,node3,712,0.0008728504180908203,815718.2321770008
1678032790.0097558,1678032790.007957,node3,704,0.001798868179321289,391357.1923127899
1678032790.056843,1678032790.055567,node2,704,0.0012760162353515625,551717.1180866966
