Log Timestamp,Event Timestamp,Node Name,Msg Length,Delay,Bandwidth
1677907140.336225,1677907140.335868,node3,704,0.0003571510314941406,1971154.8838451267
1677907140.366314,1677907140.365621,node1,704,0.0006928443908691406,1016101.1754989676
1677907140.47797,1677907140.4776268,node3,712,0.00034308433532714844,2075291.4857539958
1677907140.540311,1677907140.5395699,node3,712,0.0007412433624267578,960548.2302991316
1677907140.654521,1677907140.6538901,node3,712,0.0006308555603027344,1128626.0196523054
1677907140.741184,1677907140.740458,node3,704,0.0007259845733642578,969717.5750410509
1677907140.8819242,1677907140.881331,node3,704,0.0005931854248046875,1186812.7073954984
1677907141.451094,1677907141.450709,node2,704,0.0003848075866699219,1829485.7596034696
1677907141.54321,1677907141.542628,node2,704,0.0005819797515869141,1209664.0786562883
1677907141.645607,1677907141.6443882,node3,712,0.0012187957763671875,584183.186228482
1677907141.817149,1677907141.816451,node3,704,0.0006978511810302734,1008811.0748206355
1677907141.8422909,1677907141.84186,node3,696,0.00043082237243652344,1615514.988378528
1677907141.963116,1677907141.9619641,node2,712,0.0011518001556396484,618162.7919685366
1677907142.3944168,1677907142.393276,node3,704,0.0011408329010009766,617093.0022988506
1677907142.8978171,1677907142.896076,node2,704,0.001741170883178711,404325.62179926055
1677907143.3922,1677907143.391009,node3,704,0.0011909008026123047,591149.1523523524
1677907143.4931011,1677907143.491673,node3,704,0.0014281272888183594,492953.25809682807
1677907144.072575,1677907144.0712042,node3,712,0.0013709068298339844,519364.25182608695
1677907144.12341,1677907144.121762,node3,704,0.00164794921875,427197.6296296296
1677907144.348887,1677907144.347748,node3,704,0.001138925552368164,618126.4425371572
1677907145.1487,1677907145.14759,node3,696,0.001110076904296875,626983.587628866
1677907145.6727822,1677907145.671621,node3,704,0.0011610984802246094,606322.3852156057
1677907145.696158,1677907145.694311,node2,704,0.0018470287322998047,381152.70633793727
1677907146.872767,1677907146.87167,node3,696,0.001096963882446289,634478.5011953923
1677907146.873112,1677907146.872849,node3,704,0.00026297569274902344,2677053.5049864007
1677907147.3207412,1677907147.319495,node2,704,0.0012462139129638672,564911.0418978381
1677907147.381235,1677907147.379918,node3,704,0.0013167858123779297,534635.164946587
1677907147.989503,1677907147.989192,node3,704,0.0003108978271484375,2264409.5214723926
1677907148.174089,1677907148.17281,node3,696,0.0012788772583007812,544227.3646532438
1677907148.455203,1677907148.453981,node3,704,0.0012221336364746094,576041.7510729614
1677907148.5314078,1677907148.530218,node3,704,0.0011899471282958984,591622.9244640353
1677907148.709323,1677907148.708051,node3,704,0.001271963119506836,553475.1670103093
1677907149.039006,1677907149.036597,node3,704,0.0024089813232421875,292239.70863024547
1677907149.070084,1677907149.064683,node3,704,0.005401134490966797,130342.98649245166
1677907149.191663,1677907149.1903942,node2,712,0.0012688636779785156,561131.98947764
1677907149.413718,1677907149.4123929,node2,712,0.0013251304626464844,537305.5861820799
1677907149.727511,1677907149.726331,node3,704,0.0011799335479736328,596643.7696504344
1677907149.8217459,1677907149.820277,node2,704,0.0014688968658447266,479271.22480116866
1677907150.073004,1677907150.071774,node2,704,0.001230001449584961,572357.0490405117
1677907150.617972,1677907150.6166809,node2,712,0.001291036605834961,551494.8195752539
1677907150.713593,1677907150.712422,node2,704,0.001171112060546875,601138.0325732899
1677907151.100702,1677907151.09951,node3,696,0.0011920928955078125,583847.1168
1677907151.293827,1677907151.292156,node3,704,0.0016710758209228516,421285.4923669568
1677907151.338946,1677907151.338635,node3,704,0.00031113624572753906,2262674.341762452
1677907151.344865,1677907151.344682,node3,704,0.00018310546875,3844778.6666666665
1677907151.610902,1677907151.610185,node2,704,0.0007171630859375,981645.6170212766
1677907151.707247,1677907151.706337,node3,704,0.0009100437164306641,773589.2103746397
1677907151.8127549,1677907151.811368,node3,704,0.001386880874633789,507613.8930720303
1677907152.0965881,1677907152.0949981,node3,712,0.0015900135040283203,447794.93897136004
1677907152.5739121,1677907152.570623,node1,704,0.0032892227172851562,214032.32937083213
1677907152.889554,1677907152.888526,node2,704,0.0010280609130859375,684784.3265306122
1677907153.5824618,1677907153.581342,node3,704,0.001119852066040039,628654.4637002342
1677907154.9642801,1677907154.963208,node3,704,0.0010721683502197266,656613.3013119858
1677907155.739514,1677907155.73848,node3,696,0.0010340213775634766,673100.2038275305
1677907157.1608162,1677907157.159337,node2,704,0.0014791488647460938,475949.390070922
1677907157.715266,1677907157.71413,node3,696,0.0011360645294189453,612641.2558237145
1677907157.7323809,1677907157.7312489,node1,712,0.0011320114135742188,628968.9233361415
1677907158.087869,1677907158.0874171,node3,712,0.00045180320739746094,1575907.3604221635
1677907158.1219132,1677907158.121375,node3,704,0.0005381107330322266,1308280.9109437305
1677907158.621032,1677907158.619733,node3,704,0.0012989044189453125,541995.2305433187
1677907158.706363,1677907158.7051451,node3,712,0.0012178421020507812,584640.6515270164
1677907159.011708,1677907159.010197,node2,704,0.0015110969543457031,465886.71757652255
1677907159.303027,1677907159.289119,node3,704,0.013907909393310547,50618.67891795522
1677907159.517948,1677907159.516611,node2,704,0.001336812973022461,526625.6493668628
1677907159.636937,1677907159.635295,node2,704,0.001641988754272461,428748.368810803
1677907159.674644,1677907159.674221,node2,704,0.0004229545593261719,1664481.4069898534
1677907160.178734,1677907160.177423,node3,704,0.0013110637664794922,536968.5426441171
1677907160.684202,1677907160.683192,node3,704,0.0010099411010742188,697070.3531633617
1677907161.179869,1677907161.177669,node2,704,0.002199888229370117,320016.25837216864
1677907161.495023,1677907161.494506,node3,704,0.0005171298980712891,1361360.081143384
1677907161.8452659,1677907161.844036,node2,704,0.0012297630310058594,572468.0139588988
1677907161.958035,1677907161.956942,node3,704,0.0010929107666015625,644151.3996509599
1677907162.0679839,1677907162.066692,node3,704,0.0012917518615722656,544996.311554079
1677907162.265248,1677907162.264063,node3,704,0.0011851787567138672,594003.2218869443
1677907162.423488,1677907162.4221382,node2,712,0.0013496875762939453,527529.4909026674
1677907162.9298198,1677907162.927868,node2,704,0.0019519329071044922,360668.1343593502
1677907163.813736,1677907163.812665,node3,704,0.0010709762573242188,657344.1709706144
1677907163.979009,1677907163.977887,node3,704,0.0011219978332519531,627452.1920951976
1677907163.9953501,1677907163.994421,node3,704,0.0009291172027587891,757708.497818835
1677907164.292615,1677907164.291429,node2,704,0.0011858940124511719,593644.9569762766
1677907164.845931,1677907164.8447201,node3,712,0.001210927963256836,587978.8241779878
1677907165.935771,1677907165.934565,node2,704,0.0012059211730957031,583786.0846184263
1677907168.065047,1677907168.064638,node2,704,0.00040912628173828125,1720740.1025641025
1677907168.866086,1677907168.864852,node2,704,0.0012340545654296875,570477.2055641422
1677907171.949226,1677907171.9477031,node1,712,0.0015227794647216797,467566.0635666197
1677907176.792673,1677907176.79151,node1,696,0.0011630058288574219,598449.2792127922
1677907179.195976,1677907179.194655,node2,704,0.0013210773468017578,532898.3966792998
1677907179.271904,1677907179.2706409,node2,712,0.0012631416320800781,563673.9237448093
1677907179.8051698,1677907179.803932,node2,704,0.0012378692626953125,568719.186440678
1677907179.872632,1677907179.871436,node2,704,0.0011959075927734375,588674.245614035
1677907180.285704,1677907180.284276,node2,704,0.0014278888702392578,493035.56787443644
1677907181.305527,1677907181.3042681,node2,712,0.00125885009765625,565595.5393939394
1677907182.392073,1677907182.3917289,node2,712,0.0003440380096435547,2069538.772002772
1677907183.408875,1677907183.407232,node2,704,0.0016429424285888672,428499.49441300245
1677907184.6641102,1677907184.6628952,node2,712,0.0012149810791015625,586017.3563579278
1677907184.842247,1677907184.841929,node2,704,0.0003180503845214844,2213485.7691154424
1677907185.1511948,1677907185.149477,node2,704,0.0017178058624267578,409825.12366412213
1677907185.163816,1677907185.162239,node2,704,0.0015769004821777344,446445.4212276988
1677907185.4467468,1677907185.445417,node2,704,0.0013298988342285156,529363.5740408748
1677907185.605043,1677907185.6035872,node2,712,0.0014557838439941406,489083.5977726826
1677907188.808177,1677907188.806884,node2,704,0.0012929439544677734,544493.8255578093
1677907189.451038,1677907189.449783,node2,704,0.0012547969818115234,561046.9344480335
1677907190.5354612,1677907190.534197,node2,704,0.0012640953063964844,556920.0331950207
1677907191.529984,1677907191.5290182,node2,712,0.0009658336639404297,737186.9780301161
1677907193.436714,1677907193.4355059,node1,712,0.0012080669403076172,589371.3139925005
1677907193.491592,1677907193.490997,node2,704,0.0005948543548583984,1183482.9723446893
1677907193.8182259,1677907193.8170109,node2,712,0.0012149810791015625,586017.3563579278
1677907196.89083,1677907196.889916,node2,704,0.0009140968322753906,770159.1069379238
1677907196.9156811,1677907196.914974,node2,704,0.0007071495056152344,995546.1955495616
1677907197.323165,1677907197.321894,node2,704,0.0012710094451904297,553890.4550740949
1677907200.73935,1677907200.738442,node1,704,0.0009081363677978516,775213.9711210291
1677907202.216466,1677907202.2151942,node2,712,0.0012717247009277344,559869.6002999624
1677907203.1671948,1677907203.165854,node2,704,0.0013408660888671875,525033.786628734
1677907203.452299,1677907203.451216,node2,704,0.0010831356048583984,649964.784503632
1677907204.328843,1677907204.3276029,node2,712,0.0012402534484863281,574076.2106881968
1677907206.1912,1677907206.190474,node2,704,0.0007259845733642578,969717.5750410509
1677907207.280564,1677907207.279222,node2,704,0.0013420581817626953,524567.4215668858
1677907208.482665,1677907208.4599721,node2,712,0.02269291877746582,31375.426272050096
1677907209.970285,1677907209.968978,node2,704,0.0013070106506347656,538633.7132433419
1677907212.250609,1677907212.2501252,node2,712,0.0004837512969970703,1471830.6791522917
1677907214.378209,1677907214.37779,node1,696,0.0004191398620605469,1660543.5631399318
1677907214.598557,1677907214.59724,node2,696,0.0013170242309570312,528464.0811006516
1677907214.7881339,1677907214.786984,node2,704,0.001149892807006836,612230.9798880365
1677907215.004339,1677907214.993129,node2,704,0.011209964752197266,62801.2679399379
1677907215.105147,1677907215.103921,node2,704,0.0012259483337402344,574249.3224426294
1677907215.456052,1677907215.4546828,node2,712,0.0013692378997802734,519997.2920076615
1677907217.548383,1677907217.547103,node2,704,0.001280069351196289,549970.202272304
1677907218.292875,1677907218.2915719,node2,712,0.0013031959533691406,546349.1489206001
1677907218.5413802,1677907218.540388,node2,704,0.0009920597076416016,709634.7070415765
1677907219.5152361,1677907219.513935,node2,704,0.0013010501861572266,541101.3406633681
1677907219.7226691,1677907219.721334,node1,704,0.00133514404296875,527283.9314285715
1677907221.0499132,1677907221.048625,node2,704,0.0012881755828857422,546509.3496205811
1677907222.341602,1677907222.340364,node2,704,0.001238107681274414,568609.6699403042
1677907222.5221162,1677907222.520787,node1,704,0.001329183578491211,529648.4333632287
1677907222.894581,1677907222.893475,node2,704,0.0011060237884521484,636514.3384350075
1677907223.8794932,1677907223.878218,node2,704,0.0012753009796142578,552026.5500093475
1677907223.96317,1677907223.962495,node2,704,0.0006749629974365234,1043020.1398799011
1677907224.332782,1677907224.331451,node2,704,0.0013310909271240234,528889.4888053018
1677907225.017898,1677907225.016588,node2,704,0.001310110092163086,537359.4205641493
1677907225.500621,1677907225.499437,node2,704,0.0011839866638183594,594601.2919855014
1677907229.413271,1677907229.411953,node1,704,0.0013179779052734375,534151.5947901591
1677907235.651497,1677907235.650374,node1,704,0.0011229515075683594,626919.3239915074
1677907237.95662,1677907237.955921,node1,704,0.0006990432739257812,1007090.7285129605
1677907261.25199,1677907261.25069,node1,696,0.0013000965118408203,535344.87144691
1677907266.6709602,1677907266.654248,node1,704,0.016712188720703125,42124.943163661264
1677907283.430231,1677907283.428858,node1,704,0.0013730525970458984,512726.17051571456
1677907285.1382248,1677907285.136987,node1,704,0.0012378692626953125,568719.186440678
1677907296.4418502,1677907296.440723,node1,704,0.0011272430419921875,624532.5752961083
1677907306.835814,1677907306.834801,node1,704,0.001013040542602539,694937.6361496822
1677907312.382675,1677907312.3815129,node1,712,0.0011620521545410156,612709.1604431678
1677907315.483868,1677907315.482563,node1,704,0.0013048648834228516,539519.462086607
1677907319.869111,1677907319.868468,node1,704,0.0006430149078369141,1094842.4234334445
1677907339.9434822,1677907339.9422011,node1,712,0.0012810230255126953,555805.7785222408
1677907358.926322,1677907358.925317,node1,704,0.001004934310913086,700543.3015421116
1677907364.193022,1677907364.191675,node1,704,0.0013470649719238281,522617.7019469027
1677907375.862443,1677907375.861268,node1,704,0.0011749267578125,599186.2857142857
1677907386.909929,1677907386.9084349,node1,712,0.0014941692352294922,476518.98005425243
1677907394.7979798,1677907394.796732,node1,704,0.0012478828430175781,564155.5246465418
1677907401.888727,1677907401.887549,node1,704,0.0011780261993408203,597609.7988261485
1677907402.3607612,1677907402.359317,node1,704,0.001444101333618164,487500.4153871554
1677907402.693933,1677907402.6927009,node1,712,0.001232147216796875,577853.0278637771
1677907409.486388,1677907409.485197,node1,704,0.0011909008026123047,591149.1523523524
1677907438.5516858,1677907438.550296,node1,704,0.0013897418975830078,506568.8824841311
1677907456.764718,1677907456.7634728,node1,712,0.001245260238647461,571768.0352287957
1677907467.42329,1677907467.422091,node1,704,0.0011990070343017578,587152.5185921654
1677907469.522728,1677907469.5219681,node1,712,0.0007598400115966797,937039.3624097898
1677907474.57729,1677907474.575974,node1,704,0.001316070556640625,534925.7275362319
1677907497.385916,1677907497.359696,node1,704,0.026220083236694336,26849.647792680156
1677907518.8852549,1677907518.8839848,node1,712,0.0012700557708740234,560605.3027970715
1677907524.360853,1677907524.359694,node1,704,0.0011589527130126953,607444.9734622505
1677907541.925845,1677907541.925162,node1,704,0.000682830810546875,1031002.1005586592
1677907561.0285618,1677907561.027542,node1,704,0.0010197162628173828,690388.126256722
1677907565.2121851,1677907565.2110772,node1,712,0.001107931137084961,642639.2184204863
1677907569.302161,1677907569.3008268,node1,712,0.0013341903686523438,533656.9778413152
1677907593.0968692,1677907593.095693,node1,704,0.0011761188507080078,598578.9612811677
1677907616.73904,1677907616.737916,node1,704,0.0011239051818847656,626387.3602036487
1677907627.817568,1677907627.816424,node1,704,0.0011441707611083984,615292.772660971
1677907628.677409,1677907628.676246,node1,704,0.0011630058288574219,605328.0065600656
1677907633.032002,1677907633.030786,node1,704,0.0012159347534179688,578978.4345098039
1677907663.523968,1677907663.523655,node1,704,0.00031304359436035156,2248888.0548362527
1677907665.087211,1677907665.086654,node1,704,0.00055694580078125,1264036.8219178081
1677907685.613573,1677907685.612394,node1,704,0.0011789798736572266,597126.393528817
1677907689.29919,1677907689.297885,node1,704,0.0013051033020019531,539420.9017172087
1677907689.863275,1677907689.861954,node1,704,0.0013210773468017578,532898.3966792998
1677907719.6876311,1677907719.6873431,node1,712,0.0002880096435546875,2472139.4437086093
1677907725.8721962,1677907725.871915,node1,704,0.0002810955047607422,2504486.866836302
1677907727.2776792,1677907727.275525,node1,704,0.002154111862182617,326816.82523519645
1677907728.112409,1677907728.111329,node1,704,0.0010800361633300781,651830.025607064
1677907733.454137,1677907733.452876,node1,704,0.001260995864868164,558288.9045188127
1677907733.570137,1677907733.568821,node1,704,0.001316070556640625,534925.7275362319
1677907740.04586,1677907740.044821,node1,704,0.0010390281677246094,677556.2221202386
1677907744.308974,1677907744.307701,node1,704,0.0012729167938232422,553060.5012174564
1677907745.5932229,1677907745.591234,node1,704,0.0019888877868652344,353966.6765763606
1677907758.7431302,1677907758.7418292,node1,712,0.0013010501861572266,547250.2195345428
1677907760.947142,1677907760.9457788,node1,712,0.0013630390167236328,522362.1563757215
1677907793.3451881,1677907793.343937,node1,704,0.001251220703125,562650.5365853659
1677907805.486506,1677907805.484962,node1,704,0.0015439987182617188,455958.92773316865
1677907846.001183,1677907845.999969,node1,704,0.0012140274047851562,579888.0628436763
1677907854.812795,1677907854.8119428,node1,712,0.0008521080017089844,835574.8315612759
1677907864.480151,1677907864.4788768,node1,712,0.00127410888671875,558821.9401197605
1677907866.407221,1677907866.405848,node1,704,0.0013730525970458984,512726.17051571456
1677907870.224562,1677907870.223233,node1,704,0.0013289451599121094,529743.4546106925
1677907884.503666,1677907884.502284,node1,704,0.0013818740844726562,509453.0738440304
1677907889.034383,1677907889.0332649,node1,712,0.0011181831359863281,636747.2170575693
1677907891.164602,1677907891.1632671,node1,712,0.0013349056243896484,533371.0391141275
1677907894.0593028,1677907894.058346,node1,704,0.0009567737579345703,735806.134064291
1677907901.584457,1677907901.583251,node1,704,0.0012059211730957031,583786.0846184263
1677907933.9472818,1677907933.946066,node1,704,0.0012159347534179688,578978.4345098039
1677907934.292018,1677907934.290981,node1,704,0.0010368824005126953,678958.3849160727
1677907935.2820458,1677907935.280898,node1,704,0.0011477470397949219,613375.5745741588
1677907938.3412201,1677907938.3399198,node1,712,0.0013003349304199219,547551.2372570591
1677907995.806598,1677907995.8052301,node1,712,0.001367807388305664,520541.12741851143
1677907996.521301,1677907996.520177,node1,704,0.0011241436004638672,626254.5102863202
1677908006.6442702,1677908006.6430972,node1,712,0.0011730194091796875,606980.5788617886
1677908007.679122,1677908007.678758,node1,704,0.00036406517028808594,1933719.7223313686
1677908032.506453,1677908032.505135,node1,704,0.0013179779052734375,534151.5947901591
1677908043.937601,1677908043.93639,node1,696,0.0012111663818359375,574652.6740157481
1677908073.995075,1677908073.9937222,node1,712,0.0013527870178222656,526320.8403242863
1677908085.589783,1677908085.5886028,node1,712,0.0011801719665527344,603301.9086868687
1677908094.2631779,1677908094.261973,node1,704,0.0012049674987792969,584248.1234665611
1677908106.0730119,1677908106.0708559,node1,712,0.0021560192108154297,330238.24483025545
1677908126.402529,1677908126.401324,node1,704,0.0012049674987792969,584248.1234665611
1677908137.0111208,1677908137.010417,node1,704,0.0007038116455078125,1000267.6205962059
1677908141.456673,1677908141.455358,node1,704,0.0013148784637451172,535410.7009972802
