Log Timestamp,Event Timestamp,Node Name,Msg Length,Delay,Bandwidth
1678035119.2679129,1678035119.259571,node1,272,0.008341789245605469,32606.91345604207
1678035119.26833,1678035119.255928,node1,704,0.012402057647705078,56764.774039755466
1678035119.268399,1678035119.267881,node3,272,0.0005180835723876953,525011.8214450069
1678035119.268427,1678035119.255934,node3,704,0.012492895126342773,56352.0299242352
1678035119.2686028,1678035119.267891,node2,272,0.0007119178771972656,382066.53985264566
1678035119.268629,1678035119.255983,node2,704,0.012645959854125977,55669.95373390396
1678035119.415136,1678035119.41473,node3,696,0.00040602684020996094,1714172.3922489723
1678035119.4563751,1678035119.4556842,node2,712,0.0006909370422363281,1030484.6266390614
1678035119.4571571,1678035119.456809,node1,704,0.00034809112548828125,2022458.9150684932
1678035119.5734138,1678035119.572114,node3,704,0.0012998580932617188,541597.5818048422
1678035119.641545,1678035119.6397388,node3,712,0.0018062591552734375,394184.8532206969
1678035119.802171,1678035119.800647,node1,704,0.0015239715576171875,461950.87859824783
1678035119.811832,1678035119.811288,node3,704,0.0005438327789306641,1294515.5703638755
1678035119.9107358,1678035119.909069,node2,704,0.0016667842864990234,422370.19253325707
1678035120.20767,1678035120.207229,node3,704,0.0004410743713378906,1596102.7113513513
1678035120.424753,1678035120.423973,node1,704,0.0007798671722412109,902717.8281870987
1678035120.751724,1678035120.750295,node3,704,0.0014290809631347656,492624.2936269603
1678035120.793976,1678035120.7932649,node1,712,0.0007112026214599609,1001121.1692926585
1678035120.8449159,1678035120.844598,node3,704,0.0003178119659423828,2215146.2985746437
1678035120.86077,1678035120.860397,node2,704,0.00037288665771484375,1887973.15601023
1678035120.9453409,1678035120.94486,node3,696,0.00048089027404785156,1447315.6093207735
1678035121.265592,1678035121.2638102,node1,712,0.0017819404602050781,399564.4163767728
1678035121.507631,1678035121.506201,node1,704,0.0014300346374511719,492295.7679226409
1678035121.682349,1678035121.680945,node3,704,0.0014040470123291016,501407.71200543386
1678035121.8389592,1678035121.8385978,node2,712,0.00036144256591796875,1969884.2005277046
1678035122.051383,1678035122.0507798,node1,712,0.0006031990051269531,1180373.299604743
1678035122.122272,1678035122.1218371,node3,712,0.00043487548828125,1637250.245614035
1678035122.351224,1678035122.349896,node3,704,0.0013279914855957031,530123.8807899462
1678035122.374492,1678035122.374105,node3,704,0.00038695335388183594,1819340.7369069625
1678035122.607701,1678035122.606529,node2,704,0.0011720657348632812,600648.9048006509
1678035122.864884,1678035122.863543,node2,704,0.0013408660888671875,525033.786628734
1678035122.93548,1678035122.9342,node2,688,0.001280069351196289,537470.879493388
1678035122.9923,1678035122.979861,node3,704,0.01243901252746582,56596.13240565043
1678035123.665269,1678035123.664742,node1,704,0.0005269050598144531,1336104.079638009
1678035123.727869,1678035123.727571,node1,704,0.0002980232238769531,2362232.0128
1678035123.958119,1678035123.957807,node3,704,0.00031185150146484375,2257484.721712538
1678035124.34319,1678035124.342879,node2,704,0.0003108978271484375,2264409.5214723926
1678035124.830341,1678035124.829997,node3,704,0.0003440380096435547,2046285.5273735274
1678035125.107324,1678035125.106582,node1,704,0.0007419586181640625,948839.9794344472
1678035125.3945658,1678035125.3938339,node1,712,0.0007319450378417969,972750.6345276873
1678035125.4510772,1678035125.447551,node2,704,0.0035262107849121094,199647.73603786342
1678035125.5798762,1678035125.5788999,node2,712,0.0009763240814208984,729266.0434676434
1678035125.7549381,1678035125.7536058,node3,712,0.0013322830200195312,534420.9821045097
1678035125.782965,1678035125.781284,node2,704,0.0016808509826660156,418835.46326241136
1678035125.892493,1678035125.891973,node3,704,0.0005199909210205078,1353869.7918386061
1678035126.082273,1678035126.0815208,node2,712,0.0007522106170654297,946543.4066561015
1678035126.337264,1678035126.336973,node1,704,0.0002911090850830078,2418337.4414414414
1678035127.368774,1678035127.3672981,node3,712,0.0014758110046386719,482446.5990306947
1678035127.519061,1678035127.518322,node1,704,0.0007390975952148438,952512.9083870968
1678035127.627667,1678035127.627315,node3,704,0.00035190582275390625,2000535.2411924119
1678035128.3801768,1678035128.378595,node1,704,0.0015816688537597656,445099.4899005125
1678035128.469313,1678035128.468317,node3,704,0.0009958744049072266,706916.4510414173
1678035128.578808,1678035128.5779562,node2,712,0.0008518695831298828,835808.6896165687
1678035128.5841951,1678035128.583318,node3,704,0.0008771419525146484,802606.6909486273
1678035128.6245708,1678035128.6239092,node3,712,0.0006616115570068359,1076160.1614414414
1678035129.229015,1678035129.228029,node1,704,0.0009860992431640625,713924.085106383
1678035129.23052,1678035129.2299619,node3,712,0.0005581378936767578,1275670.4177701836
1678035129.3040051,1678035129.302579,node1,704,0.0014262199401855469,493612.506853895
1678035129.598049,1678035129.5969338,node1,712,0.0011150836944580078,638517.0938635878
1678035129.749304,1678035129.748609,node1,704,0.0006949901580810547,1012963.9849056604
1678035129.9027772,1678035129.9021199,node1,712,0.0006573200225830078,1083186.2343126587
1678035130.0480509,1678035130.047015,node2,704,0.001035928726196289,679583.4329113924
1678035130.3782542,1678035130.376836,node3,704,0.0014181137084960938,496434.0981842636
1678035131.081686,1678035131.080519,node3,704,0.0011670589447021484,603225.7438202248
1678035131.131197,1678035131.130427,node3,704,0.0007700920104980469,914176.4755417957
1678035131.260861,1678035131.25963,node3,696,0.0012309551239013672,565414.6008134806
1678035131.274316,1678035131.273609,node3,704,0.0007071495056152344,995546.1955495616
1678035131.2869818,1678035131.28609,node3,696,0.0008919239044189453,780335.6279069767
1678035131.297338,1678035131.2960372,node1,712,0.001300811767578125,547350.5219941349
1678035131.7172182,1678035131.715852,node2,704,0.0013661384582519531,515321.1197207679
1678035132.2320929,1678035132.230829,node3,704,0.0012638568878173828,557025.0926240332
1678035132.287791,1678035132.287084,node3,704,0.0007069110870361328,995881.9615514334
1678035132.348854,1678035132.3475242,node1,712,0.0013298988342285156,535379.0692004303
1678035132.402773,1678035132.401689,node2,704,0.0010838508605957031,649535.859216894
1678035132.432728,1678035132.431303,node1,704,0.001425027847290039,494025.43349506444
1678035132.669218,1678035132.6682801,node3,712,0.0009379386901855469,759111.4509405185
1678035132.706296,1678035132.704962,node1,704,0.0013339519500732422,527755.1413762288
1678035132.766614,1678035132.765551,node3,704,0.0010628700256347656,662357.5630327502
1678035133.344453,1678035133.3431349,node3,712,0.001318216323852539,540123.7923675168
1678035134.18099,1678035134.180465,node3,704,0.0005249977111816406,1340958.2270663034
1678035134.8177211,1678035134.8168478,node3,712,0.0008733272552490234,815272.8495768496
1678035134.965882,1678035134.964625,node3,704,0.001257181167602539,559982.9349516404
1678035135.577405,1678035135.576145,node2,704,0.0012600421905517578,558711.4505203406
1678035135.610892,1678035135.609963,node3,704,0.0009291172027587891,757708.497818835
1678035136.625835,1678035136.623868,node2,704,0.0019669532775878906,357913.9413333333
1678035137.2344809,1678035137.233539,node3,704,0.0009417533874511719,747541.7762025316
1678035137.322129,1678035137.3210628,node3,712,0.0010662078857421875,667787.2200357781
1678035137.4233952,1678035137.422355,node3,704,0.0010402202606201172,676779.7423790969
1678035137.5177522,1678035137.5165231,node3,712,0.0012290477752685547,579310.2711930164
